"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/15/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/16/2018","AQS","180970078","4","15","ug/m3 SC","14","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/17/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/18/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/19/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/20/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/21/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/22/2018","AQS","180970078","4","25","ug/m3 SC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/23/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/24/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/25/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/26/2018","AQS","180970078","4","0","ug/m3 SC","0","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/27/2018","AQS","180970078","4","7","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/28/2018","AQS","180970078","4","19","ug/m3 SC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/29/2018","AQS","180970078","4","19","ug/m3 SC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/30/2018","AQS","180970078","4","27","ug/m3 SC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/01/2018","AQS","180970078","4","6","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/02/2018","AQS","180970078","4","5","ug/m3 SC","5","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/03/2018","AQS","180970078","4","0","ug/m3 SC","0","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/04/2018","AQS","180970078","4","7","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/05/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/06/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/07/2018","AQS","180970078","4","20","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/08/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/09/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/10/2018","AQS","180970078","4","25","ug/m3 SC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/11/2018","AQS","180970078","4","35","ug/m3 SC","32","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/12/2018","AQS","180970078","4","20","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/13/2018","AQS","180970078","4","16","ug/m3 SC","15","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/14/2018","AQS","180970078","4","10","ug/m3 SC","9","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/15/2018","AQS","180970078","4","10","ug/m3 SC","9","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/16/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/17/2018","AQS","180970078","4","10","ug/m3 SC","9","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
