"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/04/2015","AQS","180970072","1","1.6","ppm","18","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/05/2015","AQS","180970072","1","1.2","ppm","14","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/06/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/07/2015","AQS","180970072","1","2","ppm","23","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/08/2015","AQS","180970072","1","1.6","ppm","18","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/09/2015","AQS","180970072","1","1.7","ppm","19","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/10/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/11/2015","AQS","180970072","1","1.7","ppm","19","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/12/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/13/2015","AQS","180970072","1","1.8","ppm","20","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/14/2015","AQS","180970072","1","2.4","ppm","27","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/15/2015","AQS","180970072","1","2.3","ppm","26","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/16/2015","AQS","180970072","1","2.1","ppm","24","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/17/2015","AQS","180970072","1","2","ppm","23","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/18/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/19/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/20/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/21/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/22/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/23/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/24/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/25/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/26/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/27/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/28/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/29/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/30/2015","AQS","180970072","1","1.2","ppm","14","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"03/31/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/01/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","18","75.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/02/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/03/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/04/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/05/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/06/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/07/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/08/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/09/2015","AQS","180970072","1","1.2","ppm","14","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/10/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/11/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/12/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/13/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/14/2015","AQS","180970072","1","0.6","ppm","7","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/15/2015","AQS","180970072","1","0.6","ppm","7","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/16/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/17/2015","AQS","180970072","1","2.2","ppm","25","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/18/2015","AQS","180970072","1","2.1","ppm","24","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/19/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/20/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/21/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/22/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/23/2015","AQS","180970072","1","1.2","ppm","14","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/24/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/25/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/26/2015","AQS","180970072","1","0.6","ppm","7","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/27/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/28/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/29/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"04/30/2015","AQS","180970072","1","1.2","ppm","14","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/01/2015","AQS","180970072","1","2.3","ppm","26","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/02/2015","AQS","180970072","1","2.5","ppm","28","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/03/2015","AQS","180970072","1","2.4","ppm","27","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/04/2015","AQS","180970072","1","1.8","ppm","20","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/05/2015","AQS","180970072","1","2.4","ppm","27","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/06/2015","AQS","180970072","1","2.2","ppm","25","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/07/2015","AQS","180970072","1","2.3","ppm","26","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/08/2015","AQS","180970072","1","1.7","ppm","19","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/09/2015","AQS","180970072","1","1.6","ppm","18","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/10/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"05/11/2015","AQS","180970072","1","1.2","ppm","14","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/19/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/20/2015","AQS","180970072","1","1.7","ppm","19","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/21/2015","AQS","180970072","1","1.6","ppm","18","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/22/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/23/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/24/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/25/2015","AQS","180970072","1","1.6","ppm","18","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/26/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/27/2015","AQS","180970072","1","0.5","ppm","6","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/28/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/29/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"06/30/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/01/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/02/2015","AQS","180970072","1","0.6","ppm","7","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/03/2015","AQS","180970072","1","0.5","ppm","6","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/04/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/05/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/06/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/07/2015","AQS","180970072","1","0.6","ppm","7","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/08/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/09/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/10/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/11/2015","AQS","180970072","1","1.1","ppm","13","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/12/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/13/2015","AQS","180970072","1","0.5","ppm","6","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/14/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/15/2015","AQS","180970072","1","0.6","ppm","7","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/16/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/17/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/18/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/19/2015","AQS","180970072","1","2","ppm","23","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/20/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/21/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/22/2015","AQS","180970072","1","0.8","ppm","9","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/23/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/24/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/25/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/26/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/27/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/28/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/29/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/30/2015","AQS","180970072","1","1.3","ppm","15","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"07/31/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/01/2015","AQS","180970072","1","1.7","ppm","19","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/02/2015","AQS","180970072","1","1.6","ppm","18","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/03/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/04/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/05/2015","AQS","180970072","1","1","ppm","11","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/06/2015","AQS","180970072","1","0.4","ppm","5","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/07/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/08/2015","AQS","180970072","1","2.5","ppm","28","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/09/2015","AQS","180970072","1","2.3","ppm","26","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/10/2015","AQS","180970072","1","1.5","ppm","17","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/11/2015","AQS","180970072","1","0.7","ppm","8","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/12/2015","AQS","180970072","1","0.9","ppm","10","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
"08/13/2015","AQS","180970072","1","1.4","ppm","16","Indpls.- Illinois St.","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7680560009278","-86.16"
